,local_assortativity_positive_1,local_assortativity_positive_2,local_assortativity_positive_3,local_assortativity_positive_4,local_assortativity_positive_5,local_assortativity_positive_6,local_assortativity_positive_7,local_assortativity_positive_8,local_assortativity_positive_9,local_assortativity_positive_10,local_assortativity_positive_11,local_assortativity_positive_12,local_assortativity_positive_13,local_assortativity_positive_14,local_assortativity_positive_15,local_assortativity_positive_16,local_assortativity_positive_17,local_assortativity_positive_18,local_assortativity_positive_19,local_assortativity_positive_20,local_assortativity_positive_21,local_assortativity_positive_22,local_assortativity_positive_23,local_assortativity_positive_24,local_assortativity_positive_25,local_assortativity_positive_26,local_assortativity_positive_27,local_assortativity_positive_28,local_assortativity_positive_29,local_assortativity_positive_30,local_assortativity_positive_31,local_assortativity_positive_32,local_assortativity_positive_33,local_assortativity_positive_34,local_assortativity_positive_35,local_assortativity_positive_36,local_assortativity_positive_37,local_assortativity_positive_38,local_assortativity_positive_39,local_assortativity_positive_40,local_assortativity_positive_41,local_assortativity_positive_42,local_assortativity_positive_43,local_assortativity_positive_44,local_assortativity_positive_45,local_assortativity_positive_46,local_assortativity_positive_47,local_assortativity_positive_48,local_assortativity_positive_49,local_assortativity_positive_50,local_assortativity_positive_51,local_assortativity_positive_52,local_assortativity_positive_53,local_assortativity_positive_54,local_assortativity_positive_55,local_assortativity_positive_56,local_assortativity_positive_57,local_assortativity_positive_58,local_assortativity_positive_59,local_assortativity_positive_60,local_assortativity_positive_61,local_assortativity_positive_62,local_assortativity_positive_63,local_assortativity_positive_64,local_assortativity_positive_65,local_assortativity_positive_66,local_assortativity_positive_67,local_assortativity_positive_68,local_assortativity_positive_69,local_assortativity_positive_70,local_assortativity_positive_71,local_assortativity_positive_72,local_assortativity_positive_73,local_assortativity_positive_74,local_assortativity_positive_75,local_assortativity_positive_76,local_assortativity_positive_77,local_assortativity_positive_78,local_assortativity_positive_79,local_assortativity_positive_80,local_assortativity_positive_81,local_assortativity_positive_82,local_assortativity_positive_83,local_assortativity_positive_84,local_assortativity_positive_85,local_assortativity_positive_86,local_assortativity_positive_87,local_assortativity_positive_88,local_assortativity_positive_89,local_assortativity_positive_90,local_assortativity_positive_91,local_assortativity_positive_92,local_assortativity_positive_93,local_assortativity_positive_94,local_assortativity_positive_95,local_assortativity_positive_96,local_assortativity_positive_97,local_assortativity_positive_98,local_assortativity_positive_99,local_assortativity_positive_100
0,0.0008252226099404476,-0.0014202228433043314,0.003588613813555755,0.003774888790041105,-0.01230627047501329,0.0038742489700851626,0.004708826494037082,0.003733505510563251,0.0035763294638852996,-0.0015856043734602202,0.0025416896393425405,0.0012521647329150933,-0.00582871914561741,-0.005281415733274793,0.003249457370000602,2.381903390119046e-05,5.460090332241006e-05,0.002282021579067813,0.0032612069011648172,0.0032927999957979327,0.0007866270521803137,0.0030035777519172493,0.0010638110177208747,0.00241967608838292,0.0014436217884199864,-0.0009336584417790963,0.002234538291118216,0.0015867567031334802,0.0013446652711897756,0.003691135778817826,0.0038408944111460635,-0.014654500316678469,0.004049718165946977,0.00035604596617439845,-0.0004365451735523825,0.0034979977733880932,-0.0015412728541234957,0.003714378263373422,0.00421344199670949,0.0017699662184147355,0.005602381521554334,0.0023984435847419806,0.006126367190097873,0.005926273934062625,-0.002001117599617559,0.005130089722073584,0.0029598892370062656,-0.00433638592969929,-0.0006028062163564874,0.0029055820377312906,0.0026576454318036156,0.005454920763869365,-0.006459706575684631,-0.005391003591476644,0.003101872404161699,0.002476304219467141,0.005561031427403497,0.005707514997811267,-0.0009042054886336283,0.0021787389315941087,0.003447696974488301,-0.013135754968720915,0.002494352935564331,-0.005587022428892537,-0.008052958922524615,0.0009415361634632271,-3.5324942057185504e-05,0.0020673446370053066,0.0023877137662477715,0.000551412138837892,0.0015718294080556538,0.0006749431413566979,0.0025093394687083163,0.0028951695544418843,0.001994599693112057,-0.002603829148987989,0.0028443365301666496,0.0018173028254526644,0.0055408399085431015,-0.007017606603258033,0.001937774398515106,0.005284638336371603,-0.0014243656056688783,0.0013652759730757563,0.0007063185054982275,-0.0031418643639757205,-0.006427086075892728,-0.0008216626478768814,0.003231709700410784,0.00498627414257786,0.004434230462132191,0.0014291315946896102,0.004757903275686578,0.006672320591449658,-0.0018718793239276537,0.0044432511036161864,0.005677465725962265,0.006118079867079585,0.0010169309704036525,0.001100161396817869
1,-0.0017222316608409855,7.162044175337834e-05,0.00530961940776127,0.0021426568459356893,-5.8082476312303066e-05,0.005518064106986737,-0.00441664973505519,0.0002503252084049574,0.0018787206177786463,0.0024616624573005966,0.003891806230483621,0.0025407478328457866,0.004863278447064436,-0.013777619916441502,0.0010102643416608145,0.0002756537793601969,0.005626327224922703,-0.0025888106294223202,0.003635395130339952,0.00882055873470239,0.0008457918559428568,0.00391871145584388,0.00419662206014727,-0.008183482978163467,-0.0024556722728271054,-0.0018376208363548065,0.006247996520200049,0.001586541199641531,0.0032822458781743818,-0.004649757893327342,-0.007081030420206103,0.0065044787984174105,-0.0034990122669578596,0.005477046494565195,0.004323774844029969,0.0048643110883562,0.00490654184685688,0.005688428630357456,0.005485307978998789,0.004993899359367684,0.006292493084401296,0.00514652025692144,0.0061830433486505815,-0.002123731842276006,-0.002249812848161035,0.006577189987344818,0.0037164845257410453,0.0012972229466180207,0.005323189065941958,0.0059230203773108425,0.005698416583367625,0.0060090697628625055,-0.0006249687278206267,0.007616943694901617,0.004024624101065721,0.004660619764705394,0.0012851940168762503,0.0040394106027286224,0.0013235323727798613,0.004453023357282125,0.004786455647939146,0.005345999407049204,0.0010252181054166715,0.001645246199662359,0.005415666370418155,-0.0025905361179480463,-0.0022707979081115232,0.004257202312322711,0.004915801686030241,-0.0042958975281129404,0.007796422930435375,0.0027064152319776803,-0.006345704827773342,0.004080504219967024,0.002170080207083782,0.0063458499703113016,0.00013723298946274366,-0.003835241758215242,0.003559339469028238,0.00582474758675675,-0.0038612137321295415,-0.006377353442533372,0.004368235130691249,0.005828159109876119,-0.00014070992081624371,-0.007223384758996745,0.0053459846091615335,0.005222367012524381,-0.016215984528868264,0.0032684063747366997,0.00606836369983324,0.005442998473644281,0.0035774103031997965,0.006405030760677476,0.005172710029565071,0.003494338044453576,0.00528276402369912,-0.0019140073736745276,0.0033344879226764653,0.004887909900424035
2,-0.008556966048221313,-0.0030187523047773817,0.0010779150067054492,-0.015103490561990457,-0.0013970811542338597,0.002659486938114429,0.00345260250535067,0.003139205294773951,0.0016093998199704414,0.0041121917866199734,0.004904215748072873,0.0035950415927415227,0.00037255618147718356,0.0046982293676823056,0.005252541138524859,0.0037352524179972164,0.0029352006327518915,0.0023152354825825873,0.005497365478584507,0.0001802141251640698,0.002847913348352986,-0.0025446588770717867,0.003980320216543307,0.003782993692655513,-0.0009422278888856356,0.0025945619729671222,0.006004598161553578,-0.0070197650507050745,0.004095874658124296,0.004227956316620636,-0.0027858474300488916,0.007188580642134074,0.006093577086518141,0.0005496501777116029,-0.009198143609273934,-0.014827255598673388,0.007962066605025603,0.008257677464544285,0.008084779205565589,-0.004457218916152082,0.007292423126872668,0.007617427481359741,0.007883094109217642,0.006955960841019832,-0.013631070315617699,0.005913474309303825,0.007175963217815978,0.0067440799446203395,-0.005079493256651859,0.008014421606155068,0.0042328585673905815,0.0030999674453789424,0.004000620043317919,-0.01591521577795421,0.0037001114216644246,0.0013660504678092433,0.0012810018302477893,0.0025757286356094915,0.0034434554583877633,0.004306440800149424,0.003873664556336077,-0.0073992508298092955,0.00360489882854371,0.004175866411979052,0.0030574650137055147,0.004452934472342752,-0.0012132160978232213,0.0032522859169910046,0.0030480651999580215,0.0032734522365752607,0.0018298385528160693,0.003199848869609667,0.0033842031265849497,-0.00032369265172163715,0.002067623562555451,0.001587975413886892,0.004829402820797692,0.002935118015469928,0.006404433229440336,0.0028961999049418215,0.004611712955340154,0.008902552629420156,0.008060348843884093,-0.0041789486554381205,0.006813578937439389,0.002815844082985193,0.008167347902221535,0.006474854654618589,-0.005251624295221311,0.00880513125349618,0.008673328659478107,-0.002072603381932884,0.007765867715243526,0.007444240726127773,0.006300920068443046,0.005958550458157009,0.006819548474249362,0.00312547400517961,-0.00043410308801816386,0.0078029777578479
3,-0.026029336252629397,0.004356996397582145,0.005561334649671448,0.005589164581075663,-0.01028442125990328,0.00571528821985975,0.004755504096810218,0.0015673103462315579,0.006082852993340642,0.002396755589012825,0.0038521438352685563,0.004480039186055562,0.002315695217094068,0.00409364770959615,0.004509502331054565,0.004823586927000285,0.005528567232540502,-0.0054193310460665025,0.004525857171796742,-0.03777695518552211,0.0050451156404016945,0.0030157413321279143,0.0066449219354359,0.0061643851764214075,-0.0026594389610928824,-0.004690109257065747,-0.007339717682217599,0.007910547646197922,0.004199717794510581,-0.0019839125278160123,0.007774718687468081,-0.02914929204354274,-0.003738856508844127,0.006571052155019711,0.0063475087623049205,0.006993323145062431,0.006790069559438507,-0.009256706087455597,-0.004506516554802829,0.004818593798617638,0.0073772845742823565,0.007698298747847684,0.008616745005910864,0.007957689989133623,0.007676266710431925,0.006561652955445293,0.004250925999513872,0.0034371980106724064,0.0025191970833876014,0.00614656386257374,-0.035580220302181755,0.004562525744429632,0.0051036293134384715,-0.008156255465029261,-0.0008715922471403906,0.004841830226268282,-0.00098221405838495,0.005568884800565681,0.003827344229443065,0.00400075001579628,0.003915450712067186,0.002873052902955137,0.004925199903769537,0.006643186545550118,0.00620787096238755,0.005177035062176018,0.004928995038257906,0.004803869135422131,-0.00024675431462426595,-0.005493506635360976,0.006372410537208299,-0.00038935809046712275,0.004313689138050162,0.004323139549592947,3.864124856778166e-05,0.002230722938124251,0.004076333334404943,-0.0003753875937899942,0.0073268712244430375,-0.009654302328518953,0.007351520560409426,0.007040263347530107,0.00858192502389017,0.007671973062402721,0.0036143580229597867,0.0072869801012958365,0.0078644803215611,0.006272620004899081,0.005724242115350043,0.005443864307930697,0.006271847998697712,-0.019801392226457055,0.003840536565800353,0.007872960373050217,0.006107776031712703,0.007649697706177553,0.0064760098758512435,0.006225003224437294,0.004666276249426738,0.006982656513599874
4,-0.004461233031518208,-0.013192272276344398,0.003849965526386709,-0.01269430827504117,0.006327484496045905,0.0009493582726483787,0.0034167693739972083,-0.0006050837334482424,0.0037460180498459263,0.000639599364022447,0.0003585576226813516,0.001099415435440525,0.002403452460996951,0.005983673278115663,0.00295895832968523,0.004740121284098939,0.002020351270914815,0.0032622919696485096,0.003479935798832436,0.002739068542683829,-8.9181101841522e-05,0.006247979796867251,0.004766830631145554,0.0032211855879899862,0.0019399816356585886,0.004033794089673196,0.0097433301747172,0.008522113780285133,0.0013176468864452388,-0.0006810747191156458,0.0064186002239610416,0.010023415291154303,0.0032287487782883227,-0.0007200879174639793,0.0017102843164376082,0.005546841600774288,0.007188444111148264,0.007251573026235814,-0.006501932108443501,0.0023592089568284028,0.0070365155062150925,0.010252067200072951,0.008894454264319165,0.008241366342562118,0.007608823182800987,0.009120509429490737,0.006282447266486819,0.0073393754155466106,0.005928839526760709,0.006167055677476805,-0.007884266446437761,0.0015462341395699932,0.00012112710646681839,-0.012385956133422674,0.0050688657970825255,0.0024189359774840456,0.001904960009175784,-8.311797583925029e-05,0.0029269309863765892,-0.004110666728033502,0.002507200394930964,0.0028691646305814642,0.004255139294722371,0.0024681880503340456,0.001649366712858905,0.002904014424769768,-0.009145786029104883,0.002799836541265163,0.004746952197686276,0.006144224507051163,0.0051191805460166565,0.004743841284582263,0.005083016558685521,-0.0030566702298527263,0.0024040111910087324,0.0022904665444914516,0.0032601838838441886,0.0022597200515771416,0.008496873695239087,0.008811472611546857,0.004660736096036551,0.006871777621976729,0.008351041660331657,-0.0013885382993289192,0.00611776161631357,0.006746432847738612,0.0070916977701096905,0.010010967430763948,0.002191112293977445,0.005234285741004225,0.0076480276136723655,0.002563858677790711,-0.012421343283175743,0.00868744715615255,0.0007800040211045443,0.007437741953762794,0.007950195859011779,0.007525729950278359,0.0033157853962186012,0.006133381032092201
5,-0.000794128567044864,-0.004979612278264919,0.004305271972401368,-0.000968133349457603,-0.002730617641719892,-0.0006422280682511754,-0.00220193275368674,0.005521442736082844,0.004095895268543211,0.002556303976866974,0.0028654479858421355,0.0030700682267032226,0.0046925870605968945,0.0048446548013842145,0.0050405009472894785,-0.015871034126290394,0.003914701555045601,0.004576468836994102,0.0037648302721486806,-0.008977916981356665,0.004753956656094908,0.0033015784275046128,0.0037231135913744513,0.0042587066855559585,0.004213690350849845,0.002359022866257901,0.0006365492670959427,0.001706390516503153,0.0017704899994827016,-0.01436443908001206,0.00017335389254027542,-0.005035092341658408,0.004136154798490506,0.00109666996361695,0.0032868664820108525,0.0004074778904450127,0.006255740582529265,0.005983644204382267,0.004691917957432862,-0.03370228140688186,0.004374476060173226,0.005924390428699106,0.006913470238779654,0.005655125039778264,0.008171195506048707,0.006966879250848425,0.007144411906827711,0.007011528476541842,0.0035631850382596385,0.006945488397613902,-0.005722151707995317,0.005292802997700574,0.0018438693334471984,-0.020707616097223852,-0.007127688804919874,0.0019611342101939957,0.005381490386720953,0.00026435659874182553,0.005292610582918124,0.004300686718026844,0.004320313552144043,0.005587181875618321,0.002516926956976525,0.005719225785591568,0.0016226773845309118,0.005325849415052226,0.0009000145497316068,0.005130488817676548,0.0032530218788491116,0.004250077289453219,0.004145446850316358,0.005081342866786244,0.004418488512481859,0.0045649427245962205,0.001094286253400415,0.004046686280484164,0.004209418872522142,0.0041763471595004705,0.003175288843723761,0.004113437084475676,-0.002116677428307902,0.007585863669152383,0.005869246965357338,-0.0016617638146260005,-0.01280334909068508,0.007358026114336026,0.0063309133032435514,0.0018680513581408407,-0.00817211114920582,0.005829176808480894,0.007699897666298128,0.004299913045274892,0.00426161121154111,0.005770451618433793,0.005619173614311078,0.004686676766517453,0.005506020575215395,0.007462714555840499,-0.00484259712778734,0.006763423912070745
6,0.003579360175792934,0.0006311067247564296,0.0026732120990740973,0.0020144464127226577,-0.00255351726055026,0.0006807376412453145,0.00302762851515565,0.004678671838421196,0.0030141462013480533,0.004118497419363724,0.0043331887717045405,0.003925590995894951,0.00492926160757771,0.004478489389277968,0.003568466671748845,0.004254387417208608,-0.002211150086103607,0.002559483776532581,0.0010321330362374013,0.0011479619642396823,0.003035360534699416,0.003960123699202031,0.002033201763316835,-0.0017259198790986162,-0.0013687327217044264,-0.005333743233230241,0.0039201546625893206,0.0025535923730702365,0.0018407877900437093,0.0035271227949305144,0.004740433831026039,0.005613127012070857,0.00622999363858132,0.0005267416797110607,-0.019680118631046163,0.002032642087135871,-0.0016454519038806362,0.005899790759222245,0.006212697651517335,0.0033165263497410696,0.007043562089092677,0.006659135549945724,0.006456609402919596,0.0055471677454388656,-0.013823528710749456,0.005882215385636726,-0.004853657749689469,0.0003440352123274971,-0.0075085300149690375,0.005246936111503071,-0.012445241605392699,-0.008613371686471036,-0.00017920565906993403,-0.0007538476408521684,-0.00915545749766601,0.004026688884548348,0.0016354585003844502,0.0019493539926673624,0.004267304643171317,0.00038831337074200604,0.0033045944538157446,0.0014162918932359627,0.002710475165152342,0.00456124467412885,0.0036122118836881233,0.0025608361362475483,0.003081058086023861,-0.003956612508030128,0.00045197882327911547,0.0035330870419733144,0.005266518959774365,0.0028908897051982928,0.001720910858993346,0.0017052715822243082,-0.00328960924771096,0.002462258808183222,0.003629527522140602,0.0025255406825802646,0.006126535202743132,0.006288364902387386,0.0016563547623359258,0.004290270253317211,0.004648972279302818,0.0037562348755681187,-0.0005841923189140868,0.0032060639060391555,0.0033958157648829035,0.003634242772197706,0.0027000513725018785,0.00641326270463268,0.007167531053020423,0.0042459051259726285,0.0011244415084558507,0.005814855857682279,0.00457699257479313,0.0033613193910763724,0.004465690046764626,0.003456723572593117,0.0021418608382204364,0.0025622306628670308
7,-0.0002254780177744966,0.0015002530159098151,0.005990159235230245,-0.009555854128992704,-0.009582024287347096,0.00601523909203133,0.002441142469157862,0.0012087241023682818,0.006555254355285081,0.005554672242648595,0.0035763390830430876,0.0023224731327390023,-0.026321100585628827,-0.0052936907146137364,0.0024876213125665757,0.005260518277233059,0.004378419036899081,0.005417921937863273,-0.0052734103138372575,0.0052397775606606795,0.006059352198676048,0.006185228755004957,-0.006404856585112442,0.003999078998548971,0.005319281113017926,0.004887411066802395,0.006656171897380697,0.005273222831092473,0.0049037788508565815,0.005486847571520136,0.00466250955946836,0.005205424019546571,0.0009375699332228385,0.003599782088681119,0.006580755372313242,0.005740304731418954,0.006479027788871442,0.00686396063093399,0.00528561033505915,0.002862962142808439,-0.0001486762576360951,0.005162186551475034,0.004251719225485451,0.0054320041873701964,0.0057734624689896805,0.004922118270484584,0.005638606451220634,0.005571957490090597,0.0033826486938953234,0.0017691956274445211,0.0017750053521982372,-0.0115684495134659,-0.009116819211097991,-0.013788633576414178,0.005685463512719751,0.003113613458011113,-0.007062357764811067,0.005056601865450399,0.004744842838835909,0.003886616859762302,0.005199024824169637,0.002425826809649957,0.00505997829443548,0.00526189009623932,-0.002865379543160712,0.0036998332706092776,0.0046139184085101995,-0.0029307281742767238,0.006861564428230606,-0.0010011692689269377,0.004723875781224357,-0.006098310623617119,0.005669139220873231,0.004860657127970338,0.004714789623687473,0.003995378894763153,0.005549205878644173,0.0035893772451445066,-0.006839143482730219,0.0009581664626323264,0.004334940695798296,0.005401154528608493,0.004045248969267844,0.004163532639846604,0.0039013598417697477,0.005325687153783563,0.0066236625503458876,0.007133606288388279,0.006494647041607837,0.0001318675865555445,0.00018521115350167427,0.0033343449404398817,-0.007984904358382134,0.0027106918682741725,0.004309260838598861,0.0047464218455325466,0.00476103488752027,0.004850712821135972,0.0058853977357342145,0.006926475068352528
8,0.003114246671812624,0.005755974007668854,0.003774732454277471,-0.00656278897878111,0.0018622701635127286,0.006001211303599287,0.004264126406624378,0.004036021866847336,0.004542571381560584,0.0041113287082409355,0.0011125092578824509,-0.0034613675942796584,-0.0047197777559287776,-0.0062061688299541885,0.003422548631087331,0.0035914105883002563,0.003923907099229463,0.0033279005240989933,0.004012610140512033,0.002867642900995379,0.00497385714731858,-0.001753202621762321,0.004280883916465969,0.004320573316042662,0.0037218606932451588,0.0018691839129688238,0.0033811934790926954,-0.011999337597470022,0.0044977433714445915,-0.008859772349977585,0.0036330519309516794,0.003088927316168633,0.0010417106512069108,0.0020084963589706954,0.00246217462234234,0.0017262914005822683,0.0038667485747601784,0.003319241810861181,0.00013947066491768086,0.0042538135538110885,0.004185254559422446,0.0043400935961420365,-0.0014478177370969344,-0.0003624075610334995,-0.01573120278343494,0.003829321504903049,0.0033486110540506837,-8.848465149061818e-05,-0.0005185838096916119,0.004198094201203739,-0.00971365053880714,0.005614141223091103,-0.0004098628407531585,-0.011705745641767596,0.005089448326420306,0.002593128266932424,0.002808892089219023,0.005499089220584559,0.0010285692283091008,0.00045271937049055737,0.0012701138382683677,-0.012585603594444007,-0.005359338207590615,-5.100082965044453e-05,0.003261086148198703,9.943492466031427e-05,0.0017054282914898689,0.003164824953798377,0.0006052948819892743,-0.002792051627240645,0.003144652308875052,0.004260666754130222,-0.004700355081769301,0.0026291082935673456,0.002726704293147683,0.005131381165485383,-0.002200689120277495,0.005043717480987254,-7.470920687101604e-05,0.0022863642184977138,0.004260727382633483,0.003121622311097725,-0.00912670600318142,0.0041723250299444785,0.004937050633767335,0.00451549562496377,0.0014462299196653077,0.0003432965731154196,0.003553620098587117,0.003871281851549691,0.0002591280259991863,0.0016780172593728777,0.0015106041445405293,0.00413934245809004,-0.004087798721582402,0.0012096097246213338,0.0029914661906602132,0.003081159697008189,0.0016095044522699432,0.002901312350192123
9,0.005111198389480436,0.005530329828868819,0.004885088738249178,-0.005061382020896786,0.003545248098697029,0.00390691854915101,0.0045965963199364095,0.004671999837136032,0.005404283018007107,0.004410893318007085,0.003627573099478732,0.00549440321422566,-0.0007938480497491178,0.005176605382697818,0.004375626194335063,0.0031092197586730236,0.0015733377408914707,-0.00022281010321703598,-0.005124345634119518,-0.01281542793827494,-0.01892176770287248,0.004830896257909203,0.004509196078692344,0.0006341479208992022,0.0059534269623524125,-0.0015810868495764758,0.0025116310986208184,-0.004499418058402449,0.004327619566019692,-0.0036376327156090234,-0.002729594742452218,-0.014189268696422867,-0.0004085911548409784,0.003721277299680692,0.005945582251140993,0.004237977287043304,0.00445874229298227,0.005255201533278243,0.005164394196342259,0.004460145331377844,-0.02731491362952903,0.003532838004935082,0.004368604310824061,0.0011439998675558255,0.003873751551828647,0.004123059912258107,0.004727227720217298,0.0046892552545771925,0.004816801537849534,-0.0018473633234674172,0.00022435469946175193,0.005049755207947761,-0.005933259590730466,-0.0017718365963427848,0.003724180921849685,0.004092309590838946,0.00544297870370698,-0.0011489590935781363,0.0017045772242189842,0.0005647873960781015,0.005460797775075618,0.0060676515685650165,0.006103447772493406,0.0032990029917240125,-0.0032100590900107154,0.002636469787851573,0.004221073691170208,0.004610114361252523,0.004453630347211802,0.0025788352749720987,-0.0018141852883958483,0.004553268480491485,0.004256466212038329,0.005650379437332905,-0.0015903911805878468,0.0044311266752507005,0.00342005775439576,0.0047491655743845266,0.0039939251521048345,0.0043033030623317835,-0.028142059290290677,-0.0035811701643880534,0.0027727318261502546,0.003049703381443258,0.0026032107695364657,0.004377532802832858,0.0010501148481307093,-0.00964468357832251,-0.0023737372348872476,-0.001497865872125352,0.00542146353520581,0.005762386640584902,0.003408102918206044,0.00498069452550507,0.0018151382828762528,0.002033654601996915,0.0033919615103921927,0.0034245277884322883,0.0015153176097790697,0.0022612322338767896
