,strengths_nodal_positive_1,strengths_nodal_positive_2,strengths_nodal_positive_3,strengths_nodal_positive_4,strengths_nodal_positive_5,strengths_nodal_positive_6,strengths_nodal_positive_7,strengths_nodal_positive_8,strengths_nodal_positive_9,strengths_nodal_positive_10,strengths_nodal_positive_11,strengths_nodal_positive_12,strengths_nodal_positive_13,strengths_nodal_positive_14,strengths_nodal_positive_15,strengths_nodal_positive_16,strengths_nodal_positive_17,strengths_nodal_positive_18,strengths_nodal_positive_19,strengths_nodal_positive_20,strengths_nodal_positive_21,strengths_nodal_positive_22,strengths_nodal_positive_23,strengths_nodal_positive_24,strengths_nodal_positive_25,strengths_nodal_positive_26,strengths_nodal_positive_27,strengths_nodal_positive_28,strengths_nodal_positive_29,strengths_nodal_positive_30,strengths_nodal_positive_31,strengths_nodal_positive_32,strengths_nodal_positive_33,strengths_nodal_positive_34,strengths_nodal_positive_35,strengths_nodal_positive_36,strengths_nodal_positive_37,strengths_nodal_positive_38,strengths_nodal_positive_39,strengths_nodal_positive_40,strengths_nodal_positive_41,strengths_nodal_positive_42,strengths_nodal_positive_43,strengths_nodal_positive_44,strengths_nodal_positive_45,strengths_nodal_positive_46,strengths_nodal_positive_47,strengths_nodal_positive_48,strengths_nodal_positive_49,strengths_nodal_positive_50,strengths_nodal_positive_51,strengths_nodal_positive_52,strengths_nodal_positive_53,strengths_nodal_positive_54,strengths_nodal_positive_55,strengths_nodal_positive_56,strengths_nodal_positive_57,strengths_nodal_positive_58,strengths_nodal_positive_59,strengths_nodal_positive_60,strengths_nodal_positive_61,strengths_nodal_positive_62,strengths_nodal_positive_63,strengths_nodal_positive_64,strengths_nodal_positive_65,strengths_nodal_positive_66,strengths_nodal_positive_67,strengths_nodal_positive_68,strengths_nodal_positive_69,strengths_nodal_positive_70,strengths_nodal_positive_71,strengths_nodal_positive_72,strengths_nodal_positive_73,strengths_nodal_positive_74,strengths_nodal_positive_75,strengths_nodal_positive_76,strengths_nodal_positive_77,strengths_nodal_positive_78,strengths_nodal_positive_79,strengths_nodal_positive_80,strengths_nodal_positive_81,strengths_nodal_positive_82,strengths_nodal_positive_83,strengths_nodal_positive_84,strengths_nodal_positive_85,strengths_nodal_positive_86,strengths_nodal_positive_87,strengths_nodal_positive_88,strengths_nodal_positive_89,strengths_nodal_positive_90,strengths_nodal_positive_91,strengths_nodal_positive_92,strengths_nodal_positive_93,strengths_nodal_positive_94,strengths_nodal_positive_95,strengths_nodal_positive_96,strengths_nodal_positive_97,strengths_nodal_positive_98,strengths_nodal_positive_99,strengths_nodal_positive_100
0,10.48897551827072,9.182532682336879,12.484749328885401,9.053294202330726,6.51243446386574,12.165094094264779,10.574699759286585,12.57200600913703,13.013942407263356,9.634892475251947,12.313930771435123,15.367748705476513,6.856596690724987,8.740174346506269,12.619038756920611,14.266419998582323,15.243743874912857,11.87236695126593,11.409572754641824,11.864103569021964,15.159981998086598,10.365645715727547,14.190949858665025,11.940700091110234,14.35858647473637,15.977567770567145,10.393248833698223,10.791235442029121,15.46496999593376,12.393628938707344,10.798024140996645,6.791961776983025,9.712306204713226,10.600702080477653,8.285827513738768,11.499783850767813,8.850381256886752,9.510527680487147,9.304483976431026,8.850252328285345,11.775734498016291,9.94371955393484,9.538930821722998,10.618902297293806,7.649474892590727,11.350003402071911,8.151015745771673,7.2737414441064745,8.772885697171636,13.075212358337478,12.461434868304464,10.132655212863368,8.658289498230477,7.454828628501169,11.78986610785207,11.871173923610506,10.78972025016048,10.98100860851836,9.485454123512763,13.543267232623531,13.39377290573336,6.242527961749971,9.260728027520196,8.518251718938549,8.17745535973372,15.016665176123562,8.771685980192027,12.56786346515576,13.490657961550298,13.842892878775867,14.761516612708698,13.80160398929674,11.738900043159619,10.073413735293878,14.893619273136855,16.64163330925372,14.202650523378693,14.708325305361422,9.940779229987903,8.189513697614236,10.812816247671114,9.813750839461223,7.74881254120032,9.081492357224842,10.146858288671169,7.514999825927825,8.155759207409252,8.888941407258114,12.702857722288337,11.195960063045538,11.358215221302292,9.965984717391862,11.79274418860918,9.715989835873092,8.828970139876963,11.851059243195449,11.539232569750434,9.994292561792971,9.727995263484296,13.443471487946818
1,14.45515787991938,11.185246003561119,20.52265602512589,9.218379898181011,14.232183598220864,24.9406222273411,5.066288200866703,13.201335172259213,11.481629917162769,30.245909876453005,19.050873649672972,16.8453349266916,26.238381965650873,7.817381723371802,7.798583193475034,4.9252154482876405,22.638304087713838,14.441459593810064,28.83439601454594,5.212640471792993,5.572914601620869,27.190369981587832,19.893037486747886,6.380174430093007,14.109821971824088,12.841467888819105,22.55024984307438,16.17491691156152,28.76982852318197,10.295966447305489,10.726145015900888,21.735989248122536,10.0814913949278,22.849627196959684,18.932249450073126,4.767854645848722,20.36514638044132,22.73895719041948,21.630925301893274,22.168248076983755,23.343886625848373,27.380731988864834,22.267554613173818,13.708390625157591,11.527200514551446,25.61293737614352,18.144589194736707,15.644246898891259,25.511529036530824,21.586676639876067,22.46316221632943,25.972592313439222,15.360275933274085,7.394900456755741,18.3473656623188,28.502544236643267,15.193939228740197,9.559656158436011,32.22164304176732,27.088941816396915,26.613304500594797,22.00763487727871,13.005625189417993,14.676645843027597,22.495193328512077,7.686446606593946,11.989016748821422,28.80714386588432,23.35789268757188,4.565006321787471,5.263086568442333,30.605140744140883,9.95647266997974,28.15118543957388,15.10876918864119,22.844856111983326,14.92239911321386,11.255164852955787,18.802382128986295,24.30789966590581,10.107881609313678,8.334316012803095,18.845319556988635,26.131554417795197,14.572519768308416,9.468789219822277,23.343716299289046,21.092033899445706,4.100167214427916,17.405681858200936,23.757317883512545,26.62594612727432,29.72330109679946,22.308735360344457,27.42447285740954,18.463093276471074,19.455440792309535,12.13157515122464,29.26370900569222,27.507985356464516
2,11.033407875225937,9.272195836106748,10.865645189995544,8.313462246160842,6.768188842286456,9.473612055041295,19.884449389425132,11.763588952954489,9.539505854193836,19.37880862925831,21.368278836798844,25.478416986211197,14.623978636627518,17.673401899683853,20.143028094055147,21.999687423348238,26.100688359345714,16.350106014680584,21.199549439696057,14.818552200111608,24.77917709222824,12.818733136605374,23.782218982441144,24.620046457643127,13.214076709758176,15.76506988813257,11.41394875357215,9.925235864010704,18.61760507769747,18.79001937622267,7.589719976400739,10.911049117727798,10.126685297340149,14.21799541573606,10.348142592130323,8.503785976641733,14.864044975436736,13.439887561202418,11.915113025925832,12.224565613912869,16.21729954720696,13.363003266293687,13.412649531843845,15.332185323398718,6.761750609917352,17.034751828282552,15.971193540139287,10.991938664780132,11.572551649860484,14.5435975076126,19.134079511755786,17.42837500376494,21.38062329606523,4.55993286780492,8.190710273086317,15.39177809029024,14.199823532477245,10.919570796013437,20.197240691403383,22.36960776706843,24.512959064228447,11.336030389110526,17.583694109361797,17.610006165923444,25.90073474796545,17.61188567398219,13.909326050878652,25.68854924470582,24.391963390876334,18.526957526475417,25.83087206238995,23.924421634303023,25.348781644380455,14.047219953420893,27.21194541183146,15.446911465055384,19.800342614312957,25.65646537561811,10.579008755141727,9.034717724927562,21.110359105812453,12.877809572793543,11.54331875752009,11.647751090483315,11.543323224891678,9.413039671100645,14.392723190403034,11.131359787423413,11.783380842972607,13.956175474011633,12.229229629989119,8.465716473753552,11.817409391685686,11.50651549852811,16.624115552337734,15.874507834716974,16.268018535635157,11.405718536418398,14.052942581886613,14.722701410543491
3,7.088605286061463,15.661049554366896,21.152241819803354,18.25300828182081,5.4965429859507156,20.03996600673498,21.14020515555975,13.9016749838923,22.016667520852774,25.42096140091192,23.801498081026267,23.222790772256957,25.108678976965273,23.596472041487555,23.39371782610587,17.77594835852916,17.586793483907766,9.21627309546024,21.386225987554244,5.492636231705872,20.67913182418321,14.845017286022532,18.204583376933012,11.593396413920274,11.755527394792065,10.421202396426432,6.852670944672518,13.39062032986147,17.398509470721823,12.134191677038231,12.316402084260067,4.7137562312714625,8.083989009927084,11.063681534868698,16.558733270310753,12.37226653399686,15.328564895111976,10.047510973606808,10.784247634894982,18.993870504216574,14.284406697838364,14.14171730324954,14.158903477597,14.056915743867279,12.683682544440805,16.269161778131966,10.266468372963157,9.346196627585115,15.240230850634896,15.837253184357673,4.212518021912318,16.09547220678702,18.88946461143423,9.33711734905655,12.665198656053127,22.682725608987145,12.099047848748123,18.132544680618768,24.41213469172891,23.32850265603459,23.840681275069024,24.169952163210496,22.5345102623578,19.5337104940982,19.186828500750572,21.789772960260866,19.807448163552674,16.360993963693826,7.872713240928713,11.053058171959538,19.80203929724641,11.886065538809804,16.325361902567554,18.30908355908097,12.233917186514637,13.824845453339563,16.202375074517395,12.434042875044842,12.302083370111049,9.832869879536167,16.53382284822208,16.01000825440971,13.350883647557605,15.259315438865585,9.875949978183511,16.410653341906578,14.252154842350002,16.17600950509028,10.865595840384067,17.77246915442814,11.446680652197792,7.522529701433376,17.319448126594267,12.07559420438452,12.068669155998563,13.788877424974487,16.389094893609908,10.902304733875958,17.625714936972614,12.903008405878271
4,8.291114451930666,6.194711443484318,16.635998518615786,4.4568726426697465,7.4302361205960015,10.23785914471661,15.683155174204163,10.544940247187885,9.137327691684005,10.813790581627451,11.097411327873537,11.855358213086399,12.742408941342594,17.12426435434047,18.33051388370933,16.151181740983226,18.953900093480062,13.849036348525651,17.508960516149457,14.783501326949164,19.76571537238188,11.521134713864106,16.107752625354305,17.428980174692263,9.930386411648628,10.91820464088113,9.770914433657888,9.538065567050879,17.497894901092792,9.475473804376977,9.91451224814432,9.882235456818789,7.519890724172539,10.421290613250187,11.764452292316138,9.170048022508189,8.7088231881095,10.092530089338,7.167330322713732,13.731835620592566,8.655723349775014,11.011238594067462,10.893019921909772,11.956781990564753,10.826235478715596,9.604740215836989,9.45474031638216,9.54295927459643,11.010360814021862,10.617968816806517,9.489400099448591,12.887345266582217,19.666317197270974,3.991693068076264,7.757613109731843,14.002503050942943,12.239672664406193,9.45103665725951,14.989413528904459,9.648675442955025,17.399871875866573,15.090581688217805,15.284624231602752,17.918139905493177,18.39037303868811,18.373546921824012,8.567606985603998,17.6649408646558,13.383351639625282,15.6821788369284,16.353686264594558,9.93855173803671,15.858732057740053,10.437424079129316,17.87649209821735,10.70342407484077,13.472286395335741,12.433502606767108,9.867857816459836,9.640398823931402,14.906728637512506,8.297478799927983,10.816692639646408,9.578785269717121,9.815889212482531,9.009937724795554,9.224976349379773,10.102652922346707,11.791265024446076,7.75974277721444,8.711576595558736,10.460122612451395,6.661322379955649,9.860467903920503,9.957014188517674,12.30994485324561,11.1311630823577,9.223279478041466,10.576126695143204,11.570749986871453
5,9.59691595381019,10.7199515551316,14.779951424610111,12.070384608440797,7.327810474805997,9.670242232361502,11.125070339809646,17.495626312503617,14.586701875427595,20.354741601048747,19.916520808583126,20.024573745589397,16.101959814186806,15.27457431315963,18.896508188688493,7.204020597375182,14.862010630441752,13.65912040013016,14.742886181522564,6.491632346240975,17.556406592930582,13.47014950042832,14.4333989146625,19.06921528039354,16.085746070817372,13.750776142174265,8.348070692573618,10.452131733522142,13.52487842958408,6.279578497734635,11.226213265593216,9.699369439065617,9.788712096425108,8.828050492051712,8.70338158105621,9.55464455770601,12.000622345418249,14.450249698059023,10.365932251850026,4.586096887386627,16.354621480150737,14.431646114213795,11.797668379658587,15.23097954634726,12.746359548053187,14.02971835287253,13.499370440728553,12.156888304481354,13.010886320037972,14.022087255914382,10.803036469064427,18.077384796789264,21.579575164292685,5.099574208718818,7.124560131906176,13.642571068687305,16.93690989439078,12.026798293341008,18.54883755185959,19.64965501678583,19.20014571803055,16.699809852127938,21.355287477782973,18.447844805759594,20.991391711450735,17.312683425105845,12.38938997593215,18.403317682046964,11.817824259375403,14.899384829741946,15.569667830973685,15.59552605602929,18.064176639055198,18.687423032456163,21.95937446198083,18.956719128914237,19.11503767504019,18.005056115650802,14.352950772384283,13.031285436622639,11.487633334307473,13.474555407498658,10.974724374743639,9.899811737420032,9.265156866217527,14.009951980759649,12.01040869588662,10.958621614090898,8.275251802930105,15.736811325536186,13.230189284883636,14.648763660284482,13.988722939103573,15.756194315246619,15.7754689777604,16.23568274178901,16.03774574665374,13.442128396055011,10.182553325997981,11.895701617702766
6,5.5015920331862045,8.400598160695994,8.561018699453731,8.255296073733172,6.692621279046589,8.128938683373525,13.102567526495461,9.69636886301348,8.052132014335164,9.395640226938227,12.064433591974492,12.291499015059,11.318230512614726,12.026940556373532,9.821776691558757,11.15655542697527,15.539735580053424,9.037716668959266,14.276354875879422,8.448366640771985,9.330406320272145,10.9449933385451,13.747241996187222,16.79246352335049,6.706020609137284,6.833674986685891,10.428627136713589,9.612671796270748,8.910323772035035,11.428998133549587,7.216556471360535,5.843541662715728,9.388324647798393,8.036109496227553,5.037323750713985,9.64621627436588,7.1338275953006685,7.253410534937195,7.461488472645874,9.888713117613104,9.103993593141295,8.908371629791429,6.7017734101475535,8.530158291547192,4.632267758814049,9.419494016219224,6.410871253091859,8.875200911808294,7.04375147864244,7.801033921501577,4.359116614880836,5.914605051925462,8.0433050253833,6.405922413303574,6.115038537472951,10.081102260541185,8.424401725032649,9.587807068428564,12.804465317335469,8.414485586896822,10.986976424592127,9.229655045945615,13.514672376131216,11.861851404843586,13.96115108559061,8.227078855063873,12.895223934392046,16.65646068332382,14.669202982601707,13.07067007256429,12.097735809269286,12.997861126002901,13.325787095012085,9.293180986901977,16.31010917764272,13.083347939459564,9.443710491378264,13.475493006908637,9.057131275379167,6.985524618757546,12.585491760292332,10.586377511172573,9.565918579306357,9.924435000528476,14.687967361046631,8.91674350207748,8.699021338333061,8.8452187608481,12.19792214641609,10.122059024375956,8.163232724389037,7.089507083830392,5.647111989934438,7.478033419267056,10.490746583786143,10.408270944207779,10.969766646110276,11.58441724997929,8.345003568377823,7.268897077489683
7,9.833351757969218,9.229272166277816,12.349927363871132,6.458362806424661,7.0123752917035915,12.377320186778643,8.73947229852399,7.4400531499409475,11.78662102968104,19.449931795286947,14.768428268741344,20.867582186129347,7.857950085235154,11.347553532163605,15.96101947598391,12.537341161400427,15.124720544406411,10.936348486551674,10.878652388299574,14.149435531030386,12.180970987168314,17.97997554648867,10.312463563403382,14.480663328860187,20.439595998837394,20.475342470370368,16.975437293698914,16.019462193062555,14.85670890289048,14.410792739745283,17.39078882783135,16.05572605276145,12.752455131174669,10.595347643346075,17.039274976980455,13.20202674998006,14.585829674976058,18.05273407073152,18.564107724517346,11.461956532819631,10.012322657469275,20.132301768507048,20.48039240392694,19.45177425287123,17.895429002752024,15.858242184981211,11.940962757256804,12.598141633731435,16.17302455791947,9.534783995167176,10.003261321464338,6.244749751785226,8.254473536386094,6.623479840147816,13.033103152113803,11.367654862324786,8.786775184298476,8.833475056789927,15.514526935718173,15.980255225188074,15.557779523743136,11.351129062289258,12.571894538871263,12.306703468876325,9.969259458516802,16.433842022676373,15.156930556555041,10.056706093817656,12.864016518928443,8.948133058105679,13.610768811529038,10.000442356019926,15.476398139666783,15.285309130862675,14.637893245807357,20.43354149503043,14.909349750772565,16.450254004723618,9.022801775051526,13.074906445291377,11.063294318311666,10.247068646314558,16.847420518686032,17.48039316182319,19.19850693667104,13.281774280500446,14.22563452223104,17.195023998113875,12.490921073478297,9.967387741574422,12.467780495981795,13.99281443342002,11.213336741355024,13.931045815059658,18.285428748677514,19.758451973610384,18.016208469290113,16.095899140645674,14.422250464097443,13.118640834383609
8,11.576775358648177,10.71819292158957,12.727304024863328,6.1999023762675325,7.840817728330568,10.73033665059411,12.449406833234502,12.773866906700496,9.98828031481956,12.163157151500721,9.020439010289074,9.262474136022798,9.183486424231276,8.530886361695066,10.415646738599241,11.186454604244988,13.319476579936007,11.435074610802666,12.266938816778334,11.121691085593099,12.199650924120416,15.28379168064047,12.316202494544985,12.64531004574647,12.754947053661317,13.859443756012446,11.696953684112934,7.975088042511711,11.66563576574977,8.583077550726578,13.527468806790052,13.09318828944374,11.022898702099297,13.318257977823162,13.701388984455797,9.196022827422375,11.37680681323386,13.202608402051034,10.960023670554325,12.449463209190494,12.460316032941371,13.720497840817048,15.559959182440558,15.655532963135956,7.2056828808445355,13.920759665591714,11.703474293568977,9.469685971309394,8.861590328788944,11.17852220505611,8.042238187910028,11.58484274041067,8.596847400211136,5.355305048331793,9.777001464984115,13.01133514370126,13.061377044389184,10.745194363581582,10.635190917883401,9.495125133794838,10.968715284326002,7.837048211572043,8.627722000977858,9.992356350296914,11.58615422101212,9.732867261420937,14.078767098514625,13.062575422205208,10.731549359254574,8.962129389188252,13.491584445080113,12.292307379991385,9.243068773831334,13.114447578138599,12.00849607136872,12.040687608585888,14.902090528909444,12.052196096246073,10.469471535291275,11.74734993009273,12.650995079936962,14.075112319302127,8.829946815412843,12.921290309089613,11.17659256539272,12.356806939760117,10.21681019944701,10.27936679717219,12.31050738002156,12.314841212651759,14.88371501190564,14.18458593243895,14.796753424726562,11.86900866870127,16.736863167115068,15.04962787066845,13.718601935743838,10.413819956937946,10.794246544605318,11.201238137022564
9,15.543311186173474,16.220346844053765,17.438055344828843,8.277177560683652,13.928601816267927,17.059193503599705,15.634915130127077,12.868340388943903,14.20520361740155,16.065084185556525,16.971470670260825,13.667588098332288,11.543008116046733,13.789782171709364,18.419846429644142,15.142300428678151,12.671922229779303,11.058939297826527,9.99559602339399,6.472558211385327,6.93898405141449,14.141710889915972,16.70189921607682,10.113540117031851,13.795860266066034,10.862898669718385,12.380167950544081,9.359052429719428,14.350598574015542,11.442659927000992,10.99817411174055,6.747825763016241,11.576997837237274,12.995215688858808,15.55370864727775,13.994964441568355,15.949503699193754,15.871115685341495,16.12206610731041,14.682553556667363,4.647562930149942,18.19800056422836,14.982228184481393,20.675237395578115,17.914251413030733,19.062659339221668,14.35699871637419,16.869319971750055,16.62712024296244,11.247045123578848,12.823495768944303,15.351996004444164,10.33643959496148,8.696496552854,16.680448729404194,17.07876084370979,14.004741727629902,9.28200301688555,18.42532402391611,20.145892755079014,15.301853772039264,15.216697552129894,15.298521975454836,13.688962361530155,10.944915733578643,19.648467798110058,16.29442029741577,16.593810432356246,13.743358265916227,13.30297372842823,9.951836847743493,18.405192786189968,18.893452074862548,13.918218380361001,12.416432647638722,16.529434693397416,13.85722054865729,14.044943120254947,18.087744982017437,15.432747104546158,5.490832915245806,9.724452685071816,18.650722423664114,14.292285140676228,11.924098536432226,14.555256003101015,12.701164950408003,8.15988850017538,8.20735919445027,11.387887743886562,16.101011713403274,17.136028725888927,18.753337796648367,17.960682416605067,19.181941853151976,20.10813588776282,18.861124594937838,17.000838360074372,17.861406479680003,13.270762321244305
