,strengths_nodal_negative_1,strengths_nodal_negative_2,strengths_nodal_negative_3,strengths_nodal_negative_4,strengths_nodal_negative_5,strengths_nodal_negative_6,strengths_nodal_negative_7,strengths_nodal_negative_8,strengths_nodal_negative_9,strengths_nodal_negative_10,strengths_nodal_negative_11,strengths_nodal_negative_12,strengths_nodal_negative_13,strengths_nodal_negative_14,strengths_nodal_negative_15,strengths_nodal_negative_16,strengths_nodal_negative_17,strengths_nodal_negative_18,strengths_nodal_negative_19,strengths_nodal_negative_20,strengths_nodal_negative_21,strengths_nodal_negative_22,strengths_nodal_negative_23,strengths_nodal_negative_24,strengths_nodal_negative_25,strengths_nodal_negative_26,strengths_nodal_negative_27,strengths_nodal_negative_28,strengths_nodal_negative_29,strengths_nodal_negative_30,strengths_nodal_negative_31,strengths_nodal_negative_32,strengths_nodal_negative_33,strengths_nodal_negative_34,strengths_nodal_negative_35,strengths_nodal_negative_36,strengths_nodal_negative_37,strengths_nodal_negative_38,strengths_nodal_negative_39,strengths_nodal_negative_40,strengths_nodal_negative_41,strengths_nodal_negative_42,strengths_nodal_negative_43,strengths_nodal_negative_44,strengths_nodal_negative_45,strengths_nodal_negative_46,strengths_nodal_negative_47,strengths_nodal_negative_48,strengths_nodal_negative_49,strengths_nodal_negative_50,strengths_nodal_negative_51,strengths_nodal_negative_52,strengths_nodal_negative_53,strengths_nodal_negative_54,strengths_nodal_negative_55,strengths_nodal_negative_56,strengths_nodal_negative_57,strengths_nodal_negative_58,strengths_nodal_negative_59,strengths_nodal_negative_60,strengths_nodal_negative_61,strengths_nodal_negative_62,strengths_nodal_negative_63,strengths_nodal_negative_64,strengths_nodal_negative_65,strengths_nodal_negative_66,strengths_nodal_negative_67,strengths_nodal_negative_68,strengths_nodal_negative_69,strengths_nodal_negative_70,strengths_nodal_negative_71,strengths_nodal_negative_72,strengths_nodal_negative_73,strengths_nodal_negative_74,strengths_nodal_negative_75,strengths_nodal_negative_76,strengths_nodal_negative_77,strengths_nodal_negative_78,strengths_nodal_negative_79,strengths_nodal_negative_80,strengths_nodal_negative_81,strengths_nodal_negative_82,strengths_nodal_negative_83,strengths_nodal_negative_84,strengths_nodal_negative_85,strengths_nodal_negative_86,strengths_nodal_negative_87,strengths_nodal_negative_88,strengths_nodal_negative_89,strengths_nodal_negative_90,strengths_nodal_negative_91,strengths_nodal_negative_92,strengths_nodal_negative_93,strengths_nodal_negative_94,strengths_nodal_negative_95,strengths_nodal_negative_96,strengths_nodal_negative_97,strengths_nodal_negative_98,strengths_nodal_negative_99,strengths_nodal_negative_100
72,-4.693880194782199,-18.460102858521523,-9.314053370051333,-19.26750773876548,-17.334479335276274,-5.913944800136004,-14.075050991886432,-13.790218284821238,-9.516324552917135,-8.839010826490503,-8.412224698222253,-9.051132075969905,-7.953016903059385,-7.498963250385705,-10.421954833843529,-11.108369550770426,-6.66666208707975,-10.03863933538346,-5.985537351499595,-8.305889101460803,-8.017830262352154,-6.465574674772022,-6.336948637824202,-9.075441676785108,-6.976274908705623,-7.4323481395888455,-7.200366965227392,-7.143367480619068,-8.299247479204329,-6.657759562849502,-6.472595803883007,-6.852891675168629,-11.804840323197205,-12.356153150725614,-7.753561681823274,-8.013578218293805,-12.340455639178398,-7.1728691182528515,-6.7772335683585,-8.019622551723105,-9.676432005522566,-4.545206814208002,-7.021445188940104,-6.6487120246970965,-9.433528105442985,-6.515644432359972,-8.884059991024662,-11.865580576398381,-6.085956840118248,-8.876818275618927,-5.225079593245408,-12.823013562795811,-13.522095877785052,-19.06489858276461,-11.975270482883774,-6.724869303705088,-18.01385566948028,-14.59637812858026,-9.556996311504694,-8.655566972856361,-8.252971022436332,-7.829026607605315,-7.394532338093802,-9.685582403727802,-10.670886379666925,-9.70755246226411,-10.014342729442413,-5.114335256613827,-7.729925508491403,-10.052007563685171,-8.66912348804714,-8.75696859474204,-7.59888233167771,-7.8383162747448685,-9.597556035564558,-9.743616305177873,-7.278685834557464,-6.105970137392193,-5.7787286086187954,-6.785367894078963,-11.678500449820026,-11.708726096259001,-8.154753870392756,-7.643949997334489,-8.025239381246818,-11.112972691842218,-11.239572098652536,-6.748901170410878,-8.373246790564348,-11.125200465080322,-9.249546615171992,-7.243247126141796,-7.127208741257765,-6.054023117884059,-7.45226748562377,-5.777092878624083,-8.530997889673827,-11.438657936526864,-6.052277319000978,-9.949589760105006
73,-9.525050141870127,-12.50083258385085,-11.196061039336435,-11.737417780786496,-14.448939556509904,-11.976645337591753,-8.853418504819444,-13.029069091908182,-12.460070204771489,-4.917192531597588,-9.06291153889768,-5.455718819855936,-4.498105789807399,-5.914234713239178,-5.526523039411215,-12.177707276474331,-7.141319835151717,-8.51937167905321,-6.580096180076224,-9.692291136702398,-6.032190687910425,-9.948021360012108,-7.17169810636673,-9.62025394903704,-6.57758195716856,-11.013311382660635,-8.784288668622862,-11.430769109972223,-10.194754859657452,-6.713793788927327,-10.09473223964746,-9.284047341517766,-10.33712584338319,-10.604963983435225,-10.428512354195812,-8.305842160578685,-11.77816201371439,-6.73007852973379,-7.095776563905293,-4.931378469783835,-11.589684149110823,-11.175840433409038,-12.44587117500981,-11.076821224466942,-10.084235473641394,-12.966657081391856,-9.111644095757498,-11.855511611938004,-12.190173496892939,-12.061060349739986,-8.752398538062316,-11.504821315344726,-7.96745931915112,-10.003667363572326,-11.130846138612123,-12.672836066132344,-9.497725641266253,-12.49070691327841,-8.319988993159669,-7.705704147648082,-8.995303359236738,-5.0111205782059836,-7.061946476810835,-5.13344129456634,-5.541257430372018,-7.8144939826386945,-5.374687245152958,-5.650716795350584,-10.61301133246075,-8.893538933335314,-8.564118260585255,-8.732736817493441,-7.289311155386385,-8.251620436592136,-4.727918881783588,-8.5464467965896,-9.766115124155535,-9.289702214703148,-8.052013903030362,-7.3128407905181385,-11.41950722890492,-14.73270358951103,-12.390682844821528,-10.582620330085408,-11.898551242030136,-10.72506298013812,-9.994776744069558,-11.703494040474139,-7.850391775323877,-10.725355720930818,-13.013406820454525,-7.55073414210762,-11.557394400720217,-11.7320273524664,-9.19192438151015,-12.180807989329065,-13.275374805414799,-11.343752375530562,-10.791040694004465,-13.431794522510526
74,-8.65711040619438,-16.115382699592406,-13.515902934804096,-13.066544742563664,-9.951312508751824,-12.419380389586332,-14.177536109363388,-18.077691801871183,-15.619109004435705,-10.43473401019725,-6.494022759423124,-11.581470721270708,-9.511848539676564,-13.092958880255216,-12.389220165310878,-12.464179235871454,-13.170240405428869,-14.373069426240074,-13.82617141819702,-11.756958932356653,-12.14974130181572,-6.7848861721723015,-3.956237668391294,-9.031821307181055,-6.431995820156174,-10.364911077980052,-7.992682044295851,-21.54524829698127,-7.711676235328539,-5.4146726687705655,-11.214010561480947,-6.3901363582202,-5.5496682080151665,-7.316990566410274,-9.443986668745987,-7.1298240468232965,-20.15962381061061,-5.467633363937167,-8.038172582702705,-11.752204604621424,-24.84255216611495,-11.670129101432488,-12.999560116904508,-22.68524698643032,-20.31993071088472,-23.61749416540028,-24.76487446648581,-17.52571015407833,-9.533336645126477,-23.561178912001296,-14.502424957783939,-15.330774412123203,-13.933087117675063,-11.077115268721816,-7.811571008002557,-13.511751720233772,-17.66065215658573,-17.31381916581237,-8.328191374377106,-3.8538988216312577,-8.663274412297286,-9.329068309269749,-13.10158773875831,-12.77145359822452,-12.362432253519987,-13.357533234702952,-20.24977241689936,-13.506716526377888,-8.223742596182737,-13.48134234692354,-14.367410000259671,-6.790578493209314,-12.66362763877366,-6.917024016793519,-12.685926267392661,-9.281353106977486,-9.63059873001087,-9.515707435341193,-6.698203031189643,-14.934762071649008,-10.542886592569026,-24.25621816147316,-6.9588107480282,-6.987624045940822,-9.417271599998998,-20.276178377595485,-17.448812420409897,-19.09596818824249,-13.41432073996958,-21.249914070390282,-17.728911300389537,-6.521997440810826,-12.792493296510939,-8.02247294739321,-16.855241218022513,-25.226939343419758,-24.89703481413735,-10.468591828936292,-11.026318028225521,-25.66089196567058
75,-6.2610532931610825,-15.90577162841409,-9.484813274227747,-12.74001118791341,-12.214777866999274,-8.64422952645382,-7.083246796343245,-14.742456363253716,-10.520657698623365,-7.4884477931296365,-7.748118005856942,-8.766643852806865,-7.852377810329485,-6.6360937485427325,-6.938932635518272,-15.099284932898348,-15.482139823646632,-14.712752028940995,-13.280787362463087,-6.706419962146054,-6.999554347366552,-8.2478998039155,-6.78855711767895,-8.547640472706764,-6.356435516727404,-7.73799200260271,-7.089520704409191,-5.834769930635659,-5.041244917928339,-8.215894642221846,-6.476636286580269,-5.118061592266293,-12.052289867286044,-14.077670026421496,-8.895791486229438,-8.683060627491109,-9.634729509164952,-8.876106136853869,-8.928998032896333,-8.024319481727865,-12.440573182529066,-7.074263769882022,-8.450628066113415,-7.372837858616759,-10.300912138021655,-9.317694748097711,-10.55886666295378,-7.988052154355811,-5.889915527761375,-10.80152699214782,-7.539101186438026,-14.350746103475958,-15.431025526275445,-14.485906926566097,-11.220454428447542,-8.032181884990528,-14.125807863522127,-12.724272446002463,-7.320168614076309,-7.959235166435652,-9.673231387674988,-6.8101787930906355,-6.468043629370347,-7.348252665750564,-6.0224241052137835,-6.869997867366426,-6.4224611237231715,-12.162441495274795,-13.511764807180498,-13.819485538880588,-7.088710344718981,-9.571454744620205,-6.7690036227844015,-7.303248806300433,-9.875225309151991,-5.925250824965151,-8.79384139966369,-6.000598468762825,-4.420990509715057,-6.268781131081233,-11.297738449591515,-12.481687472103648,-9.572129604334418,-8.142169818092912,-8.836004465225617,-11.947606604742164,-5.841611826620348,-5.748111151235926,-8.630744350700203,-13.04711173190888,-13.36208543512241,-9.127348626698378,-10.133166100938968,-6.447377407960713,-9.253181740938729,-8.144050393922344,-12.397493953086196,-11.767374875913081,-5.857175448349307,-10.071275460226081
76,-4.9948693447277845,-7.076574675175121,-10.351554697415471,-12.929834975660924,-17.042632822885388,-8.531384672855715,-10.02237869348863,-10.418423474574578,-16.217770692607683,-12.795818427579581,-13.617949076138661,-14.474661521241764,-15.042825290593939,-14.814199683712651,-15.868333079545115,-9.929101711201685,-10.92571793165424,-9.62386007056851,-11.254805187703393,-8.687480417977142,-13.932102940647734,-15.624408970743824,-11.926929890462702,-9.52950819600312,-9.517748391763343,-12.67883990237734,-13.644811869946778,-17.610319140912708,-6.4049952003516974,-11.530808348317859,-12.844694087548643,-10.143342692135215,-15.053981182008123,-13.398256102032272,-16.614353717075325,-10.244472280979199,-18.706163758117984,-10.197883793175821,-7.873624945010844,-10.073297788514902,-18.153815371439677,-11.034597230236484,-18.628854224486766,-13.365767088417957,-12.092014596210625,-19.99638996490826,-20.27131458605423,-18.74519149414786,-8.967812537840455,-11.977544154898508,-7.451888786522598,-13.196897488595498,-14.748412680514999,-19.363771807632254,-8.136441688761812,-8.522247970311723,-12.087248339125491,-7.778646515442146,-12.68144793490897,-11.291457763624138,-14.274684526390098,-14.257733663925634,-14.908780753309145,-15.36485248097216,-15.13762012345678,-16.151515788921124,-7.869466305243129,-12.305166921479168,-11.243154523913203,-12.20339236921289,-13.766193562888962,-10.660096838797537,-10.837403951869252,-8.528223416512796,-9.273939078660687,-10.556645002027885,-8.172844108290153,-9.835784157125815,-8.887571238334775,-5.766491669201326,-15.764376352884135,-14.744571694175105,-16.267905910439797,-16.590579532850725,-14.84802759257794,-18.4289432121395,-7.776208877909669,-17.4148391396021,-7.33648122891681,-15.184490893159902,-7.917699865771098,-8.465427016726563,-5.123819292097571,-9.63749133686525,-13.000399786676056,-13.838672743146759,-19.773454944570314,-16.77538566017571,-10.041115220278881,-10.29663900338617
77,-12.97636367510357,-11.77915000560078,-8.808896174610107,-8.636832840437794,-11.624634494227237,-6.896983058532829,-6.36104760495484,-8.56935143998163,-9.572750309230122,-4.9587133010755275,-4.441171052720756,-7.976709879154362,-8.12005251436699,-7.102274198426592,-7.6605661513723415,-8.424032946512524,-7.9246255549006595,-7.637739018318631,-8.03437205185766,-8.724444339748587,-7.0323391112991995,-6.466412423264159,-6.119125283710642,-6.567424396765922,-7.5565235520143474,-6.055975485571066,-9.736717635585126,-6.359821440478855,-4.245210222123322,-10.028297781031094,-10.184090810548371,-5.271483083447181,-9.972292409300154,-8.179681386527717,-4.27547341189097,-9.064243160662556,-4.66991683570608,-11.116251511221378,-7.575448132280204,-5.60339819370069,-13.749378707655788,-8.963645369991228,-8.552438064246617,-14.10972540076285,-11.794576536334525,-11.626951015402621,-9.7174353629966,-12.517741768921873,-11.082993613088234,-13.815088305217742,-8.277759968702876,-7.835048470280838,-9.008596462251157,-8.79549672913004,-10.230232799846268,-4.496273546011946,-8.374838824993768,-7.438432163270151,-7.860377594042371,-5.711170217084001,-8.662162787562226,-8.041400771840957,-7.192171542570214,-5.11012958392742,-4.701525520200349,-7.780855316860138,-4.363564708325609,-9.203345806070427,-7.353689109258669,-7.991821222437808,-6.019261429797148,-4.685776297529827,-4.865639818218383,-4.005819408822695,-8.554994619698036,-8.581616441330695,-4.399997316239988,-8.282392402375793,-10.099670059929407,-6.550798914991321,-5.147388885332485,-13.551011312381434,-9.91707283971636,-6.034184866706097,-4.962039575426259,-7.945844317091676,-6.288541169414636,-3.874016587615354,-10.162484348289425,-8.332698449204505,-9.892848165741423,-8.910916932598159,-8.894458754932963,-5.075157800695352,-3.7565822680062304,-11.725557294689386,-11.167754472818643,-14.117095165400768,-11.338469886789118,-11.863517633440757
78,-7.025051814877684,-11.95438931376516,-11.011227448383643,-12.143503043947858,-15.525378124339875,-10.389959589748488,-11.975441427667873,-15.965253836916128,-8.169456023741269,-9.724978838020064,-6.914012890499996,-8.84520713795955,-8.148175059562211,-6.041096268307382,-7.122726082019199,-7.122523848477341,-5.092203320411343,-14.735501395935584,-6.7005922002079075,-16.73056448575749,-8.861505498155989,-6.789114476476682,-8.929149520647409,-7.5733504160537235,-8.93515197318141,-8.77395600160682,-10.013932073018465,-6.116520822417019,-8.5377249256735,-8.733344521448524,-7.266265872132357,-8.144771965324047,-6.835135858203171,-14.674404387789686,-8.720423869040223,-16.02479231199117,-12.087865258193382,-9.03411788779072,-9.665610898607321,-8.146850370659358,-11.556205264382859,-5.990490107720308,-10.414426474733622,-7.282589968696003,-9.893312829302477,-9.517852786495709,-12.275920713515253,-11.500820738743979,-6.498045496386641,-10.896513145945887,-6.51511437674346,-12.114785469210469,-10.606369011186635,-14.895244022135664,-13.090598920045197,-9.985067959608438,-16.795553646542277,-11.36676605000221,-8.335122783551427,-6.799224977602387,-7.785047738721016,-6.894999610421842,-6.939080743754046,-5.180685672224747,-7.262164552815369,-6.473142818425355,-10.37160152814571,-5.3057695808830685,-12.283029094446887,-13.99393408608978,-9.08435803654829,-10.36941007577736,-12.137225905861126,-6.050305977895322,-7.229403190529536,-7.412091053402559,-9.212554152018665,-8.189041543984855,-8.508194543195701,-5.292969843683981,-10.589071019257728,-11.484257181062999,-9.303237112295365,-8.126227373575706,-8.010297330863429,-12.059256054614613,-12.374913315130575,-8.34981118453689,-15.932702987503351,-8.735177476353766,-6.292767973859261,-5.857605298688352,-8.579877590572503,-8.570423883032513,-8.286413771449196,-6.6939827369692715,-10.389862471342402,-10.373407647690335,-7.0532539590535555,-10.188927703588012
79,-11.275617835658208,-10.259174117506708,-8.996892177231626,-6.364862735420499,-11.0333750299853,-8.906065242575394,-7.1503065849903304,-8.606536141971977,-10.790275899933642,-6.83608807445652,-8.205134189342274,-9.083886149807158,-5.6128760807504126,-5.3421058066909906,-8.49021953062276,-8.958893833106226,-5.512481563724559,-11.582990187459028,-6.670360218352359,-12.630045464425695,-10.305508551553709,-9.7470365558444,-6.564203073961527,-12.301588564439898,-6.200945476520312,-11.317593997904098,-5.341876567338515,-8.135917644684204,-7.375086700033319,-10.641508154653602,-8.8899490239054,-8.686047450201988,-6.900827806745255,-10.926874689527368,-6.382856573848016,-11.610924220036395,-8.378498417774178,-9.088544675938845,-6.980564683161655,-9.851570418978486,-8.87874113201906,-7.942440966741203,-8.568216308736512,-13.035528400721006,-10.038429768975394,-6.810771544167485,-4.915081250271468,-6.039628476821243,-10.646334329695716,-12.445703836499586,-10.228958487751472,-10.517761801143562,-9.037777107083704,-9.951611184514109,-9.827642077787479,-9.500806088941548,-9.133832974475759,-11.075270573832833,-10.20424061723619,-7.266534113399984,-9.51634838923073,-5.048382603809688,-4.719454012477128,-4.08577374807927,-4.948646424458343,-7.996469529531659,-10.179911631847128,-4.5381561579498255,-8.872864058787611,-10.52921450348522,-8.325727895702432,-8.262980958277357,-9.33314965810998,-12.901129847193385,-13.00275349835245,-12.368416407284174,-10.62554600900311,-10.118373817935076,-8.07782166711014,-7.705219437378622,-15.593783445293028,-11.167373192370555,-6.262607088367989,-7.157924218367704,-7.208907474930002,-9.534231118973386,-9.145734355144377,-5.640718832107486,-11.74952295146971,-10.311296257878587,-9.887506499177006,-8.32610208042049,-10.302901435891645,-7.975750850092862,-9.597595412722818,-11.375429001488088,-6.144224323293668,-5.950035069074064,-9.275983897020081,-12.32220715371414
80,-5.628361443002638,-9.748830744526748,-6.456667684817076,-10.263366895537068,-13.367129229368034,-9.67389914468678,-6.373640674874287,-11.565294323633113,-9.941175206460693,-6.10048985065153,-6.650667184355169,-8.251621958120568,-5.594413504319761,-7.873417995370885,-6.813239756030636,-9.381319165399335,-10.633613081081885,-11.796950399933316,-11.217735844688658,-11.039280394432014,-9.596085629695873,-5.012399800957415,-12.591715709549094,-8.060924773749568,-6.19016500603084,-8.901066155952918,-8.428862444679362,-7.198400496863421,-4.5531655491800445,-9.9040547855285,-4.312293566073014,-5.519904844903768,-8.478552498326962,-14.319451457318396,-6.714069022558515,-12.74708754687795,-12.453322716723251,-9.80027279156379,-8.769424179810898,-5.952323440854405,-13.99694931820542,-8.571839037011442,-7.446409703689708,-9.90473303276241,-8.957371121965387,-10.999236986129453,-14.300074816603082,-11.933148728887053,-5.83573540781679,-13.805953928472027,-5.531460309108908,-8.78919117738194,-8.842300098753494,-10.364334472744414,-9.669183666371797,-6.352655984666358,-9.12823406391339,-8.515721832646301,-6.822020531631508,-7.923253598860349,-7.709140400271666,-5.7987035782723115,-6.109820081108387,-6.989462191840332,-6.227134605664243,-5.37612566826785,-10.77281946574701,-8.685646498735958,-14.989223929691008,-12.462069641053331,-9.025807161700547,-6.772212412037441,-11.880020341972545,-8.376808883701077,-8.968144946857421,-8.131964113900075,-4.721780077935125,-11.253075875568044,-5.948601942478978,-4.736644061855668,-11.023112586619693,-15.021800618724194,-6.043417744153019,-8.05699268277925,-9.29139667915171,-11.304428137455234,-12.590078165356601,-8.63524725426226,-12.10915904243802,-10.06951318662077,-9.830793851909245,-5.050042518790727,-7.295105292145344,-6.461293116542522,-6.135197182845959,-10.46170239569214,-10.601070146409828,-10.419040355850937,-4.330625607844807,-13.005581299268389
81,-5.593168206932877,-13.043961255141763,-10.501516428893122,-11.457957675155711,-11.461303089855473,-10.418139327924402,-12.613600619698342,-11.456591124601037,-10.560988288799344,-4.463736304454059,-7.195094230087669,-8.555085177762248,-8.026110785645823,-13.335067361979451,-9.16157669337427,-9.918053888875397,-12.076712678156127,-9.131968872318774,-13.888085263814718,-12.067491207737437,-12.604520401483807,-6.243640161104816,-8.248892247213604,-12.114611670746088,-13.438535818810811,-9.499708511341687,-8.406181224200761,-16.456854845756027,-5.341717135853889,-6.755329426776199,-12.325782048260026,-13.416583405765794,-7.515405244658843,-6.779945078797135,-6.276009941885401,-9.528316255441588,-14.610524436681064,-10.214317389592138,-10.24750928260081,-10.502631249554334,-6.865325537192939,-7.548343400896986,-9.955352119481688,-7.163122074134048,-10.75153170210777,-8.024886814905443,-6.354974944311179,-6.601296231377023,-9.237360913247569,-7.37944142325609,-5.121457811733369,-10.505551760265522,-10.11175431695613,-11.017839611680436,-9.398577946375655,-10.497854233947978,-11.712744854477181,-12.002176724966523,-5.876979944890204,-9.316774748934128,-5.521229153084774,-9.898461434534822,-11.11867090800057,-11.51619539818221,-14.016388889925706,-9.20291250036386,-12.413508901265521,-12.98362887772224,-9.225956875209732,-8.968081072452181,-14.050168946001696,-10.763829217547002,-8.999058730348924,-11.121720482752371,-13.26138821411814,-11.859816569143248,-5.101562745300255,-11.531933175335494,-11.66351783952085,-9.102503719696372,-10.287383830173175,-8.359335000382794,-12.492200058753157,-10.159896166480486,-8.72694606650578,-7.711678469128282,-13.182707413649728,-11.410656957822273,-9.288950763132862,-8.56152724905526,-9.730267762056538,-9.319816671886782,-9.536114541208544,-9.850448671639791,-12.194158847743916,-9.388608677028625,-10.660804708362303,-5.808070478534314,-8.993227472880637,-7.647410923481437
82,-4.117680213900189,-12.970404295402576,-7.999630691659978,-13.200739767542668,-17.987260056214048,-4.563920176656876,-11.993950230998356,-10.745373317807037,-6.071667932400518,-7.77000820454489,-6.3016620862398725,-9.228514918028708,-9.55026722592404,-10.514296745642083,-9.963626813616637,-10.966599575723093,-10.0230452645882,-14.297495199729855,-9.180645778679576,-8.134736456916967,-10.03554866705726,-8.723267209107613,-10.439368754853135,-9.175143890370729,-6.359873177794571,-7.909733968569973,-9.747870226270946,-8.722977318369201,-4.545563802913878,-8.658394181742281,-6.7714047400523265,-4.617599400882919,-9.319904648048427,-13.080894749460304,-6.668999369940084,-12.434022608345707,-11.490360758237806,-4.802503386683772,-7.053261968841467,-5.092969184599801,-12.795686911996718,-9.518988080361831,-8.742512748924105,-10.203308131951927,-13.1128997880501,-8.411719052773247,-10.270422244795272,-7.358438621321041,-4.598087712256384,-9.352627157810824,-8.243417250101798,-9.668230934406807,-13.31659372380583,-16.16082581710956,-6.637898691790309,-4.353313782524042,-15.151178959527032,-9.978715031553316,-7.422620181007845,-6.108519718876596,-6.757463653183319,-9.355189290170497,-11.097727774009034,-11.064280361105842,-10.406639162400543,-10.109010230365676,-7.092828622442502,-11.225759078031253,-11.177908843945062,-13.482716087455941,-11.457024058982617,-10.715027663735723,-10.509225840551197,-5.183353069618913,-7.509641753205361,-7.717659216187283,-4.379825487955257,-9.743451744215541,-5.2335205059171015,-7.766216036388536,-16.911310500745614,-11.846345694678643,-10.470112875126958,-10.418073518880535,-12.506808718591456,-10.673763218385494,-11.227245013267247,-12.282673265223508,-6.968006060793942,-16.849187332682877,-6.084628756998432,-5.662538306452021,-6.855047433847022,-3.825818582869788,-9.282294954931853,-9.64217542495892,-10.785445280021012,-6.5183115523825625,-3.621657820204072,-11.450780125522076
83,-8.613128264086786,-15.205374050219586,-11.952551157209875,-12.526429354940097,-10.213199455212775,-8.992474799081059,-9.35194293842396,-13.336348257855454,-11.81301552796938,-10.401407375067613,-9.630847382890884,-9.819683303817369,-6.2280559854792426,-4.6134413461529,-7.452472811496243,-11.221542465689488,-8.16267488629905,-10.21384932543694,-7.617549568844488,-10.459092781771664,-11.05504759165037,-6.025105937876832,-6.063284219840804,-6.485101734077653,-7.910755663378278,-8.829542276366285,-7.9379199579718005,-7.2508925180763555,-9.236903430629729,-7.3710707477968755,-14.319919523204774,-8.29755473697475,-12.784005154537942,-8.277197249965772,-6.442686160467141,-8.057815191501469,-9.225201708080599,-10.520892861682647,-10.938832422402278,-6.494889262373976,-11.612010062907983,-7.78686174652406,-16.698241910850577,-12.41697898943636,-14.842397969640485,-13.33695606459931,-15.371850619329605,-10.786192207551661,-7.421950970669552,-9.858079723241383,-8.6695149671598,-12.734509136601448,-12.443764815300383,-11.987863933109901,-12.588161683543142,-7.55187218683056,-13.226308382084145,-12.26040752635366,-9.81515364182841,-10.14869459607057,-8.50296290724435,-6.361763009999267,-5.27921950659519,-7.346201177195689,-9.559609437012611,-7.3579920715771525,-7.253955626646449,-6.464250012473733,-8.441573722756438,-8.358019507246748,-10.572208333806287,-7.836920439561342,-8.00384412633771,-5.319648908884636,-10.498688035087518,-7.589700218804111,-9.251413414292966,-8.708296841766538,-15.689376966011375,-10.255386235791573,-7.519674144231174,-11.395200637815067,-14.958529380143057,-8.193735619645484,-7.872801870763829,-10.982087584279412,-9.154909627700837,-6.428090524251664,-7.754393529601348,-7.82588912760715,-6.485615782354899,-5.568052272943434,-11.529389060419783,-11.434488371554325,-8.857483581474602,-12.883264437477239,-11.466780704837221,-9.497317112112778,-7.428456955689278,-10.20678355299607
84,-6.946692954787555,-16.896669173881623,-15.454220971922325,-8.96517771885477,-13.502664023705181,-10.734568096511094,-8.743560733569408,-13.21838118985124,-14.39090113975178,-4.852646691754407,-7.719029953916716,-8.426451308988298,-3.73554662177562,-8.956744071378834,-12.775884754890546,-9.861933179070842,-11.56401240652666,-10.524627789352353,-6.001062404444286,-9.97213325366037,-16.3106827978926,-14.926381591756954,-6.726437989348776,-15.648285209191885,-2.6523950943058145,-9.575817378177874,-12.567452088711438,-5.337912921420992,-8.104345422362723,-11.403873389140696,-9.552870390796915,-3.163219477669996,-12.527964298918075,-11.407032820686853,-15.168679005485275,-4.327676467454539,-6.8190500085625905,-13.491131881369306,-18.34256175816017,-14.764038581499728,-19.482185107358763,-7.40511076447993,-16.518129780772238,-9.88732357890542,-9.91574179748342,-20.087337942209714,-19.51908748731759,-11.269332113133043,-5.5784079780779905,-13.504413759175419,-6.505253741129019,-17.293501099425868,-16.0007912042027,-14.278907816848061,-9.745253315524186,-12.378222618322186,-15.620239933245585,-15.917563536890038,-7.476413371110926,-9.845341467534752,-11.304489181578756,-5.794933414452108,-9.978711173409485,-10.563542668696943,-14.642927592022268,-12.620719662343054,-11.179389620841626,-11.295348135306009,-10.039088354407104,-13.004439573101191,-12.17429731151402,-8.590834164982716,-11.033827315236655,-4.654395274329745,-13.244776803589781,-7.453070404604911,-11.25194328651069,-11.800131833930221,-9.233169042680137,-8.56478848338189,-12.815197076333494,-18.11857066397599,-10.548913747587216,-10.6423238811176,-6.603362853524962,-17.75416111798458,-7.063213864723078,-6.716498194796196,-4.179859252348652,-17.621819347324184,-19.856276411761566,-6.1695733228896215,-12.214011940154686,-8.731815096558181,-6.259838420441423,-9.060437523825037,-17.5122540741238,-12.103038408353479,-6.180049812753403,-9.199201804316752
85,-4.293177604445125,-12.065504688554716,-9.301007865775478,-12.34130961042983,-9.656666993388047,-9.355797877900585,-7.426864808261752,-8.364624421516337,-7.829674239119214,-8.223201934561649,-9.351206999922407,-8.817933804739283,-4.013423782281641,-8.30992301985623,-6.70011131390289,-8.05309032210492,-5.835086230290797,-8.976486519436627,-7.792496035213513,-10.012428364980165,-9.501459220519557,-8.069394618613124,-6.562711724753735,-7.026533880126914,-8.654609634517495,-7.081776880192587,-7.9912490191301835,-9.584701448429783,-3.4098480075994324,-5.700204022523855,-6.322647253446845,-9.619795948057334,-10.198300458160716,-12.347748956982501,-7.000037386255363,-7.138710672588353,-6.587187721124021,-3.868475982063274,-6.407548508273582,-5.948027661157779,-13.244655842296456,-2.6499528847514284,-6.9366776858087675,-7.399884853488315,-10.879501029610084,-11.990396124919306,-10.013532235966197,-9.29716998323366,-5.71781347818862,-8.618235421560248,-7.548262695556212,-7.695244889248563,-10.398034647811919,-10.75012944173628,-10.786537289435937,-9.865236265921999,-10.649728447808283,-9.241636223090426,-7.496936646305945,-7.740404726155712,-9.46446285601355,-4.628689367530291,-6.873693393836963,-7.003553397078149,-8.505031764193433,-7.303934389771303,-9.452830734820948,-5.431518711103863,-9.638164305447997,-8.631087715242984,-10.29238499315259,-6.886548204683814,-7.742663557251628,-7.226902408093991,-6.81616230767087,-7.713192592215396,-6.381520522892879,-7.171152641490229,-5.105116034539482,-6.306182905068227,-9.133655662715304,-13.280149139308588,-12.02071931181469,-9.196204731846363,-9.167231644239157,-10.918732583811181,-4.51785134335337,-8.256410507539815,-9.409687516848528,-9.100466127958137,-11.035396067415125,-5.884033973687325,-6.816095075628402,-4.526965830411725,-4.254260756911078,-7.935921289274093,-10.204298119826214,-9.668678473156511,-4.86135059443265,-9.197153149346446
